"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3150000","CDFH3301062005000002","20050314","","03","폐업","03","폐업","20060726","","","","2644-6355","","157836","서울특별시 강서구 등촌동 512-15번지 한신빌딩 4층 ","서울특별시 강서구 등촌로 183  (등촌동한신빌딩 4층)","","나이스 휘트니스센타","20070215114024","I","2018-08-31 23:59:59.0","","187753.074806197    ","449342.506985809    ","체력단련장업","사립","0","1","1","4871.41","","",""
"3150000","CDFH3301062015000012","20150811","","03","폐업","03","폐업","20171010","","","","02-2662-0676","","","서울특별시 강서구 공항동 32-3번지 송정한의원 지하1층 ","서울특별시 강서구 공항대로 38 지하1층 (공항동 송정한의원)","07623","다운타운짐","20171010135124","I","2018-08-31 23:59:59.0","","183280.682239227    ","450983.093101522    ","체력단련장업","사립","","1","","2393.57","","",""
"3150000","CDFH3301062014000005","20140709","","03","폐업","03","폐업","20191128","","","","02-2658-7781","","157030","서울특별시 강서구 등촌동 63-12번지 어위쉬 예다인 지하1층 B04호~B05-1호 ","서울특별시 강서구 양천로 452 지하1층 B04~B05-1호 (등촌동 어위쉬 예다인)","07574","코카머슬 휘트니스","20191128214501","U","2019-11-30 02:40:00.0","","186763.420085994    ","451176.923654341    ","체력단련장업","사립","","1","","31780.13","","",""
"3150000","CDFH3301062005000003","20050317","","03","폐업","03","폐업","20110419","","","","2694-2438","","157910","서울특별시 강서구 화곡동 906-1번지 화곡빌딩 45층 ","서울특별시 강서구 강서로5나길 21  (화곡동화곡빌딩 45층)","","국천헬스","20110419113307","I","2018-08-31 23:59:59.0","","186414.044145182    ","447363.383938393    ","체력단련장업","사립","0","1","1","1307.69","","",""
"3150000","CDFH3301062005000004","20050503","","03","폐업","03","폐업","20051231","","","","2658-6115","","157863","서울특별시 강서구 염창동 267-22번지 하늘바람빌딩 2층 ","서울특별시 강서구 공항대로59다길 101  (염창동하늘바람빌딩 2층)","","웰바디 휘트니스","20060824091522","I","2018-08-31 23:59:59.0","","188320.272052969    ","449937.289956105    ","체력단련장업","사립","0","1","","9279.6","","",""
"3150000","CDFH3301061996000005","19960419","","03","폐업","03","폐업","20030308","","","","3662-7137","","157839","서울특별시 강서구 등촌동 637-15번지 ","서울특별시 강서구 화곡로66길 93  (등촌동)","","유성헬스","20030418115037","I","2018-08-31 23:59:59.0","","187436.909103679    ","450464.606795809    ","체력단련장업","사립","","0","0","0","","",""
"3150000","CDFH3301062012000005","20120514","","03","폐업","03","폐업","20180119","","","","3662-8050","","157930","서울특별시 강서구 등촌동 660-11번지 5층 ","서울특별시 강서구 공항대로 383 5층 (등촌동)","07590","맥스아웃","20180123101847","I","2018-08-31 23:59:59.0","","186705.434766217    ","450531.606544712    ","체력단련장업","사립","","2","","4515.89","","",""
"3150000","CDFH3301062003000001","20030130","","03","폐업","03","폐업","20120316","","","","2633-1133","","157863","서울특별시 강서구 염창동 277-14번지 3층 4층 ","서울특별시 강서구 공항대로 575  (염창동3층 4층)","","빠제로 레스큐","20120316141828","I","2018-08-31 23:59:59.0","","188387.609305559    ","449632.807177487    ","체력단련장업","사립","0","2","1","4884.19","","",""
"3150000","CDFH3301062001000002","20010816","","03","폐업","03","폐업","20031216","","","","","","157030","서울특별시 강서구 등촌동 700-0번지 ","서울특별시 강서구 공항대로41길 34  (등촌동)","","무지개헬스클럽","20031216104553","I","2018-08-31 23:59:59.0","","186299.74267687     ","450792.016505679    ","체력단련장업","사립","0","","","","","",""
"3150000","CDFH3301062011000004","20110414","","03","폐업","03","폐업","20140217","","","","2642-5353","","157897","서울특별시 강서구 화곡동 778-15번지 3층 ","서울특별시 강서구 곰달래로 261  (화곡동3층)","","레드 휘트니스","20140217161120","I","2018-08-31 23:59:59.0","","187742.226975007    ","447800.511257905    ","체력단련장업","사립","","1","1","1429.48","","",""
"3150000","CDFH3301062002000006","20020418","","03","폐업","03","폐업","20050516","","","","697-7970","","157836","서울특별시 강서구 등촌동 505-6번지 ","서울특별시 강서구 등촌로 235  (등촌동)","","MUSCLE PARK","20050516105932","I","2018-08-31 23:59:59.0","","187888.376453234    ","449856.266909537    ","체력단련장업","사립","0","","","","","",""
"3150000","CDFH3301062002000005","20020418","","03","폐업","03","폐업","20050407","","","","2272-5172","","157842","서울특별시 강서구 등촌동 654-60번지 ","서울특별시 강서구 공항대로 447  (등촌동)","","호성토파스경호트레이닝센타","20050407143947","I","2018-08-31 23:59:59.0","","187291.936645869    ","450299.092876551    ","체력단련장업","사립","0","","","","","",""
"3150000","CDFH3301062002000002","20020118","","03","폐업","03","폐업","20131122","","","","695-6134","","157890","서울특별시 강서구 화곡동 421-22번지 ","서울특별시 강서구 강서로17길 109  (화곡동)","","바디짐 헬스장","20131122154632","I","2018-08-31 23:59:59.0","","185762.827295231    ","447787.968023063    ","체력단련장업","사립","","0","0","0","","",""
"3150000","CDFH3301062002000007","20020517","","03","폐업","03","폐업","20090511","","","","6737-0116","","157918","서울특별시 강서구 화곡동 1006-10번지 유풍상가 3층 ","서울특별시 강서구 강서로 239  (화곡동유풍상가 3층)","","(주)프로테크이엔에스","20090521141123","I","2018-08-31 23:59:59.0","","185436.074264942    ","449449.262453912    ","체력단련장업","사립","0","","","2290.25","","",""
"3150000","CDFH3301062012000009","20121105","","03","폐업","03","폐업","20121128","","","","","","157910","서울특별시 강서구 화곡동 934-23번지 2층 ","서울특별시 강서구 월정로 96 2층 (화곡동)","157910","88 체력단련장","20121128095906","I","2018-08-31 23:59:59.0","","185766.024986194    ","447316.214981355    ","체력단련장업","사립","","1","1","896.45","","",""
"3150000","CDFH3301062002000003","20020711","","03","폐업","03","폐업","20170804","","","","","","157801","서울특별시 강서구 가양동 54-8번지 1층 ","서울특별시 강서구 양천로 398 (가양동1층)","","스마일휘트니스","20170804185026","I","2018-08-31 23:59:59.0","","186288.778894444    ","451474.796597532    ","체력단련장업","사립","","","","2316.55","","",""
"3150000","CDFH3301062009000003","20090827","","03","폐업","03","폐업","20180321","","","","2662-4422","","","서울특별시 강서구 내발산동 654-3번지 4층 ","서울특별시 강서구 강서로 353 4층 (내발산동)","07632","화이팅 짐","20180321174433","I","2018-08-31 23:59:59.0","","185562.56472451     ","450577.150865686    ","체력단련장업","사립","","2","1","2247.6","","",""
"3150000","CDFH3301061996000008","19961022","","03","폐업","03","폐업","20130430","","","","2664-6322","","157812","서울특별시 강서구 공항동 60-25번지 ","서울특별시 강서구 송정로 45-1  (공항동)","","항우체력단련장","20130430153750","I","2018-08-31 23:59:59.0","","183177.289850323    ","450759.490724086    ","체력단련장업","사립","0","","","","","",""
"3150000","CDFH3301061996000009","19961211","","03","폐업","03","폐업","20001023","","","","653-5397","","157840","서울특별시 강서구 등촌동 641-11번지 청림B/D b101동 ","서울특별시 강서구 공항대로45길 44 b101동 (등촌동청림B/D)","","청림체육관","20030418115037","I","2018-08-31 23:59:59.0","","187197.468812217    ","450519.999405521    ","체력단련장업","사립","","0","0","0","","",""
"3150000","CDFH3301062016000008","20160726","","01","영업/정상","13","영업중","","","","","02-2648-5288","","","서울특별시 강서구 화곡동 781-4번지 수남빌딩 34층 ","서울특별시 강서구 등촌로 19 34층 (화곡동 수남빌딩)","07786","저스트짐","20161219104704","I","2018-08-31 23:59:59.0","","187864.485714298    ","447729.114323802    ","체력단련장업","사립","","1","","1495.22","","",""
"3150000","CDFH3301062016000011","20161011","","01","영업/정상","13","영업중","","","","","02-2658-9678","","","서울특별시 강서구 가양동 129-15번지 202호","서울특별시 강서구 강서로74길 3 202호 (가양동 가양빌딩)","07573","스카이 핏","20181016204123","U","2018-10-18 02:36:32.0","","185932.779741553    ","451742.761245712    ","체력단련장업","사립","","1","","806.16","","",""
"3150000","CDFH3301061998000004","19980714","","01","영업/정상","13","영업중","","","","","3663-3883","","157930","서울특별시 강서구 등촌동 678번지 동진빌딩 5층 ","서울특별시 강서구 강서로56가길 47 5층 (등촌동 동진빌딩)","07583","GYM the Classic","20150226225801","I","2018-08-31 23:59:59.0","","185803.568847664    ","451060.322190277    ","체력단련장업","사립","","1","0","1595.41","","",""
"3150000","CDFH3301062008000004","20080820","","01","영업/정상","13","영업중","","","","","3663-4466","","157838","서울특별시 강서구 등촌동 628-13번지 현대프린스텔 B01~3호","서울특별시 강서구 양천로 510 B01~3호 (등촌동 현대프린스텔)","07548","핏 플러스짐","20170803182659","I","2018-08-31 23:59:59.0","","187239.182172485    ","450877.798368564    ","체력단련장업","사립","","2","","12801.66","","",""
"3150000","CDFH3301062016000009","20160909","","01","영업/정상","13","영업중","","","","","02-2664-8300","","","서울특별시 강서구 마곡동 743-4번지 마곡엠밸리 7단지 704동 202호","서울특별시 강서구 마곡서로 133 704동 202호 (마곡동 마곡엠밸리7단지)","07798","더핏불","20180510113758","I","2018-08-31 23:59:59.0","","184368.686658363    ","451726.49215700000  ","체력단련장업","사립","","2","","14328.01","","",""
"3150000","CDFH3301062011000005","20110707","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 353-63번지 1층 ","서울특별시 강서구 강서로17다길 24 1층층 (화곡동)","07769","헬스-라이프","20200418161347","U","2020-04-21 02:40:00.0","","185991.723528994    ","447949.844239854    ","체력단련장업","사립","","1","1","125.74","","",""
"3150000","CDFH3301062000000010","20001027","","01","영업/정상","13","영업중","","","","","3661-1999","","157030","서울특별시 강서구 등촌동 707-3번지 ","서울특별시 강서구 화곡로65길 62  (등촌동)","","강서구민올림픽체육센터","20030418115037","I","2018-08-31 23:59:59.0","","186727.379732369    ","450834.348807318    ","체력단련장업","사립","","0","0","0","","",""
"3050000","CDFH3301062021000002","20210129","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 회기동 108-6","서울특별시 동대문구 경희대로 19-5 (회기동)","02454","피티밤","20210129090851","I","2020-11-30 21:01:00.0","","204541.824264478","454552.390351247","","","","","","","","",""
"3150000","CDFH3301061999000002","19991230","","01","영업/정상","13","영업중","","","","","2647-1175","","157897","서울특별시 강서구 화곡동 775-3번지 ","서울특별시 강서구 등촌로 47 (화곡동)","","영헬스피아","20200520193757","U","2020-05-22 02:40:00.0","","187850.584181126    ","447996.663214871    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062012000006","20120601","","01","영업/정상","13","영업중","","","","","02-859-5587","","152704","서울특별시 구로구 구로동 106-6 케이티텔레캅빌딩 지하2층","서울특별시 구로구 가마산로 291 지하2층 (구로동 케이티텔레캅빌딩 )","08298","함서Gym 휘트니스","20211015103634","U","2020-10-30 23:07:00.0","","190396.805730622","443910.670769521","","","","","","","","",""
"3150000","CDFH3301062009000001","20090203","","01","영업/정상","13","영업중","","","","","2093-3990","","","서울특별시 강서구 염창동 240-21번지 우림블루나인비즈니스센터 A동 B107호","서울특별시 강서구 양천로 583 A동 B107호 (염창동 우림블루나인비즈니스센터)","07547","라이프플러스 휘트니스 강서점","20190208193120","U","2019-02-10 02:40:00.0","","187952.560027898    ","450562.020225978    ","체력단련장업","사립","","","","132407","","",""
